neutral	傻子你怎么教育他，他还是傻子。
neutral	这次怎么不说是中国人了？不是每次看到日韩人没素质都说是中国人吗
positive	希望你多了解一点壁画修复知识~~~~再评论~~~~~~
positive	拥护习近平总书记！他忠于祖国和人民！首先做到了求真务实，讲真话
neutral	这就是伪民主的代价，奋起吧洪姐。
positive	那就别冠着僧人的名号，侮辱僧人！
negative	胡说八道！！误人子弟！
neutral	万佛山中万佛寺万佛寺内万佛塔万佛塔里供万佛佛佑民安国泰                                  佛法无量度众生无量众生学佛法无量佛法众生法佛渡众生无量
negative	回复:坐等萧远山出现，虚竹说少林有恶口戒不准骂人。
neutral	为什么觉得顺理成章……
positive	所有的佛经是教导人成佛，是告诉我们成就的道理，这经告诉我们布施的功德与利益，无人相无我相无众生相无寿者相。千万不要用已学世间法去理解，不懂更不应谤佛！阿弥陀佛！罪过罪过！
negative	真心想说 妈蛋  将下一道雷劈死这群王八蛋
positive	不董修佛价值,不知修佛意义,不明修佛目标,不分真修假修,混炖分不清[微笑]
positive	习主席的声音掷地有声，让我们感到无比自豪与兴奋，这是中国的声音！这是中国人民的声音
negative	呃，史书记载，鬼谷子活了两千多岁。这是不是更加能震惊歪果仁呢。
positive	阿弥陀佛
positive	南无观世音菩萨
negative	人家是企业，没钱不行，运营不好还要申请破产保护，甚至会倒闭啦
negative	编。继续编~~~
positive	偷佛像必遭灭顶
positive	顶礼老和尚！南无大悲观世音！
negative	先给你自己算算吧!
negative	出家人可以养到肥头大耳吗？
positive	这是中华文化的输出，赞！！！
positive	阿弥陀佛
neutral	哈哈！<br>人，活着就是罪恶
neutral	能拿回来再说吧
negative	为什么不查这个释永信？？？？？
neutral	知与行是两码事。
negative	继续查呀
negative	佛教是一种信仰，还是一种职业？
negative	一位“高僧”的自我修养……
negative	庙是国家的庙,人是国家的人,千年古刹咋地,当收费收多少费国家说了算,收了钱想怎么花也是国家说了算,只要心中有佛就好,哪凉快哪呆去,,,,,
neutral	人家是美金，换算成韩元得多少
positive	佛即静心无欲
neutral	佛本無事人，<br>歇即菩提眞心智，臨濟三皈是祖風。<br>天下無處不禪堂，菩薩農夫無兩樣。<br>识得临济三皈麽？：<br>皈依佛：认识自己，见性成佛；<br>皈依法：真正见解，歇即菩提；<br>皈依僧：回光返照，做老实人。<br>臨濟正宗第二十三代傳人：昌國 於中國河北•正定县
positive	老人的守护令人感动，这也正是当代我们所缺少的一种品质
negative	难道2元1斤的大米不能进佛门？
positive	南无阿弥陀佛 随俗 薄慈 寡耻 无惭 令此界天灾人祸竞起 谁能救 唯我佛教法 然断灭见盛行之处 佛教奈何 还是念佛吧 先往生极乐世界再说 合十 南无阿弥陀佛
positive	南无阿弥陀佛
positive	阿弥陀佛
negative	女孩子怎么也去少林寺？！
neutral	爱狗可以理解，但是像上次一只流浪狗陪十万还鞠躬，这次的买狗，无法理解。。。。没有买卖就没有杀害
neutral	大师言外之意，由事见理，色即是空，烦恼即菩提。
negative	俩人互相喜欢，生个小孩留根，也不是什么大不了的事。这样高调炒作，定有其它利益
positive	外国人正在越来越多人研究轮回转世，案例也层出不穷。现在问题来了，如果轮回转世真的存在，那么它的意义是什么？毫无意义吗？我不信。轮回一定有目的，参透它的意义很重要。再一个问题，既然轮回转世存在，那现世存在的意义是什么？现世的存在和轮回的原因最终一定有统一终点，那也许是科学和宗教的交汇点。
positive	前世有因果，我们互害模式什么时候才能结束，猪给我们警示，中国人清醒吧，
negative	看来还是没能扳倒他。。
positive	你所拥有的都不是你的，只有你的负出才是你永远拥有的！
negative	看人家年轻漂亮就假定人家不是专业，真是够了，你咋知道人家不是专业？你咋知道人家没有美术和文物相关专业？屌丝心态太可怕。年轻人走上这个行业不容易。
negative	寺庙里一撒千万，回来家中老娘不给饭吃，孝道个屁，有那份诚心为何不回家陪陪你爹娘实在。。。
neutral	贪嗔之心越重，人类福报就越少
neutral	无欲 吃素 也是一种执着  随遇而安  大随自然 怡然自我   不起强念  自在成佛
neutral	的确无伤大雅，还挺有意思！
neutral	想起一句话：你未必是人好,你只是没机会放荡
neutral	人的体态生命有生有灭，心态生命永生不灭，这是生命科学的真谛。胎儿在三个月前只有因细胞分裂、基因、遗传、变异等所产生的肉体，满三个月时，头颅中的神室形成后，一个适当的、高能量体的元神就会来到神室里安家，其能量放射到全身成为经络，成为了一个完整的人。没有元神的人必是植物人。为什么对待生命科学不能以眼见为实呢？因为人的眼睛功能是低下的；再者，那高能量的场态物质是任何仪器都无法测试的；假如是高智慧者打开了慧眼而能一目了然，则另当别论了。目前社会上流行的生命伪科学等，也快到了彻底收场的时候了。好了不多说了。
neutral	各位，顺治16年到1916年不是158年的间距，不要忘了，大清朝经历了260年左右啊，你说的故事真实吗
neutral	中国以后应该取消所有露天外面的大型活动，不搞露天大量人囗聚集的一切活动晚会，确保国家平安，人民安康，只要心里高兴开心健康快乐，在哪里在家里一样可以庆祝，并不是一定要聚集大量人民群众才行。难道这样就是人民幸福快乐，真的可悲这些遇难的几十个人的生命，祈祷祝福一路走好天堂平安
negative	从嘴里能看出个人修养及内心，你也就是一个低到尘埃中的屌丝
positive	南无阿弥陀佛南无阿弥陀佛
positive	点赞
negative	钱是哪来的？
negative	小和尚念经，有口无心。新中国后期的主持的地位和光环。与官本位的光环一样。毫无含金量。这才是今天中国上流社会的真实写照。无士则国亡，文盲当政的底子，和流氓本性是前因后果。
positive	信仰的力量！
neutral	我也很喜欢这个情境剧的。
positive	南无阿弥陀佛！南无本师释迦牟尼佛！南无观世音菩萨！
positive	盗这种东西就等着倒血霉吧……
positive	说的好
positive	天子复问文殊师利：“何谓比丘慕于修行，而独宴处？”<br><br>　　文殊答曰：“假使分别诸法一等一种门相者，譬如虚空，悉无所行，皆无众生，是谓修行。又修行者，不处今世、不由后世，在于三世皆无所行，至一切法，亦无所行，悉了诸法虚伪无实，是谓修行。其修行者，则于诸法无双无只，无应不应，是谓修行。”<br><br>若菩萨者与众生同行，则众生见之而无奇想，菩萨纵有所说众生不能信服，不认为他与自己有何异处。<br><br>菩萨又因有分别而不能证三昧得神通，无有方便无有宿命通无有他心通，不能知众生心之所趣及其因缘根性利钝择法胜劣，何能度化？
positive	阿弥陀佛???
neutral	卧槽，你也想离家出走？？？
neutral	视儒道经典如糠秕？说这话的人不管你是什么大师也好！居士也罢！已经犯戒了！不管你是什么高僧、大师、你毕竟不是佛！你也不是什么大儒、高道！你是没有资格说这话的！否则你就犯了佛家八戒中的妄语戒！是谩心未泯。。。
positive	南无阿弥陀佛
neutral	专家也真是挨板砖的！他本来就是自封的活佛，不存在辞不辞的条件！这些挨板砖的！难道让那个骗子再招摇撞骗吗？
negative	这些没有良知的人就别去圣地了，没用的
negative	波旬
positive	無我無造無受者，善惡之業亦不亡
negative	大师，松针真的不扎屁股么？不疼吗？
negative	你们吃狗肉是你们的自由，尼玛办什么“狗肉节”必须扺制，如果吃牛肉的办“牛肉节”，吃猪肉的办“猪肉节”，吃羊肉的办“羊肉节”，那么所的人都无聊了?
negative	所谓坏人死了下地狱。那么在地狱里被治死还去哪啊？
positive	写毛笔字不错，云居胜境。
positive	慈航普度
positive	阿弥陀佛。
positive	清净之地啊
positive	知念立知，是为无明！要想理解佛法，不要闭门造车，多听有道法师的说法吧。
positive	随喜赞叹放生功德
neutral	咦~这都能吵起来 不是我针对谁 ...........
neutral	佛門悲哀
positive	习总，千秋大义，民族领袖，历史使命，齐家治国平天下
positive	菩提心。
neutral	河南
negative	所谓语文稍好者，大多停留在修辞阶段，甚至只知道德大话修辞。说话作文，穿靴戴帽，或华丽词藻胡乱铺排，能多铺则越好，一句话说成几十句，几字十几字说成几十几百字，成为废话先生。而且一遇不同观点，不会举事明理，只会编造道德罪名，栽人道德罪状，欲置人死地，最下作者则谩骂打砸。这样的学生如何语文？伟大领袖曾称这些人为：头重脚轻根底浅，嘴尖皮厚腹中空。这是至理明言。语文的灾难在此，而不在别处。     虎妈和急妈们，没有把孩子变成一个喜好和渴求新鲜知识的吸墨纸，而把孩子变成了吸附过时知识灰尘的吸尘器。钱花了，人糟蹋了。孩子和她们，还有把孩子早餐扔进垃圾车的老师，都成了或者本来就是文盲加法盲。他们却冒充他们是正宗的人类知识的最存真的仓库或者神奇的化身。
negative	人类没有开发农耕之前，就是肉，又来储存的粮食以后，以良为主，食肉减少。节庆成为一种时尚和富足的象征。可见食肉是社会文明进步的表现。天天讨论素食，甚至还冠以“主义”，把个人爱好故弄玄虚的学问强加给别人，实际是一个伪命题！其实我吃肉不多，既无爱好，也天天顿顿的吃不起肉。但我对“素食主义”嗤之以鼻！！！！不吃肉的人，个个缺乏营养，很不健康，根本干不了重体力劳动。和尚头头还偷吃肉，就是素食主义伪科学的最好见证和讥讽。
positive	好
negative	印度人的话你也信？！
positive	我也想岀家
positive	高僧！后人景仰！
negative	未得真谛
neutral	才知道吗
positive	南无阿弥陀佛！！
neutral	南有阿弥阎王。
positive	南无阿弥陀佛！
negative	那么多人出家不知道是好事还是坏事！
neutral	求组菜里背，只求明天走。
negative	女孩？好吧，还以为是虚竹。。
negative	惺惺作态
negative	偶尔看到小孩子给健全年轻父母喂饭的镜头确实接受不了，但看完了视频，才知道那是培养孩子孝顺父母的观念和能力，不会也不可能天天如此。学会才是关键。学生天天在课堂上听写背考，你也觉得恶心吗
positive	南无阿弥陀佛！
positive	有兴见过一次！人很和善。很有佛相！吃斋拜佛做义工。很充实
neutral	应该修个软桥才行
neutral	啊
positive	南无阿弥陀佛。南无阿弥陀佛。南无阿弥陀佛
positive	第三，佛教讲业障，不管是好的还是坏的，都是业障牵引造成的。所以说，只有自己造的业才能自己去承受，不管好的还是坏的！所以为什么要管祖上是不是积了阴德呢？他就是积了德，跟你又有什么关系呢？这样看来，你说的因果和轮回是没有搞明白他们的实质！
neutral	你若不邀请我参加，你写不出宇宙人生，写出来的也是胡编乱造
negative	心上孝可以了？
negative	支持玉林狗肉节！因为他们喜欢吃狗肉！
positive	横批：【万佛同道】<br>上联：【万佛山中万佛寺万佛寺内万佛塔万佛塔里供万佛佛佑民安国泰】<br>下联：【七星岩前七星亭七星亭北七星斗七星斗上镶七星星照风调雨顺】<br>注解：（品佛论道，佛道一家，日月精华，山川灵气都在其中）<br>      （上联由外而内，下联由近及远，日在景中，景在宇下）<br>      （景是实景，名是实名，佛是真佛，道是真道，有大慈大悲之心，入太虚太真之境）<br>      （风调雨顺映照国泰民安，此乃有求必应，香火茂盛之兆）
neutral	我们喜欢看。
negative	估计又是间歇性**病……
neutral	断壁，残垣不能叫保存完好。不知是否被波斯帝国清洗过。
negative	迷信专家，鬼话一大堆！！
neutral	这网友跟我一样没文化就算了吧，100万不是这么好挣的，哈哈哈哈
positive	大千世界，无奇不有。灵魂的问题，至今难以说清。最好不要随便否定自己没经历过的事情！
negative	鉴于影响巨大，应有省级部门出面调查，协调
negative	当今社会，有净土无佛门，有佛门无净土！
negative	瞪着两眼说瞎话，这叫掩耳盗铃。
neutral	不尊重妻子，就是？不是罪大恶极吗？香气，不会是狐臭的变种吧，请解释！这些例子并不能解释佛都，反而是其反面的
positive	菩萨心腸，霹雳手段。正是观音和金刚完美展现。，
negative	朝阳区三十万活佛也没见搞搞活动，集体亮相一下。
negative	这一句话还不把那些心生痴迷的徒儿们吓个半死。其实，脑子稍微清醒一些马上就会问：你怎么知道，你经历过吗？
neutral	当年批林也没听说林彪还有这么档子事，四十多年后才挖掘出来是真的假的，值得怀疑。
positive	无相是佛教核心教义，这些喜欢搬弄鬼神的都是败坏佛教声誉的。
neutral	真为你的阅读能力捉急。
positive	南无阿弥陀佛
neutral	这是众人之说
positive	南无阿弥陀佛南无阿弥陀佛南无阿弥陀佛
positive	南无大愿地藏王菩萨！南无大愿地藏王菩萨！南无大愿地藏王菩萨！
negative	不是这样搞搞，黑暗的一面大家也许都不知道
neutral	二层楼高的房子，蹭一下就跳上去了
negative	因果有缘，释永信糟蹋的何止是少林？少林寺的所谓商业化，被各家寺庙争相效仿，带来的不是佛学~禅学的发扬光大，而是浩劫。从此，再无境地。
positive	阿弥陀佛
positive	佛家讲因果，善恶总有报。
neutral	欲乃人之常，何必硬要抗。我佛慈为本，顺时自安祥。
positive	(接上)则到处都是，直至一年前才终於遇見了一位真正的善知识，这个以有缘再给你说。对此，我学佛四十年的经验分享与你，即使一生人都未遇见真善知识並不可怕，可怕的是你遇見了恶知识未能识破他花言巧语而糊里糊涂地皈依他，一旦皈依了这样的恶知识被他摄受教授，此生的慧命就面临结束的厄运难以自拨。这样，一个極其严重的问题就不容迴避地摆在每一位正信学佛者面前，这就是怎样辩明什么才是真正佛法，什么才是真善知识。要解决这一问题，说难也确实难，说不难也就不难，全在学人自己。这就是说靠任何人都不行，只有靠自己对佛陀正法刻苦修学，真正弄明白了佛法的要义是什么，進一步弄懂三法印的实质内涵，对识别正法及真善知识就不难了。
neutral	这可真是给湛江抹黑
neutral	支持以准提菩萨，阿姜查为首的三教九流123
positive	南无阿弥陀佛
neutral	不信谣 不传谣
neutral	擦
positive	第十种正见：信仰一定要强调家族性的推广推进。
positive	南无本师释迦牟尼佛！南无阿弥陀佛！南无药师佛！随喜赞叹！????
positive	求善根！
positive	万佛山中万佛寺万佛寺内万佛塔万佛塔里供万佛佛佑民安国泰<br>藏经阁中藏经柜藏经柜内藏经书藏经书里读藏经经悟养性修身
negative	国家再不介入，所谓的佛将会一夜之间变为魔！[哭泣]
positive	南無阿彌陀佛！?????????
neutral	哈哈哈
negative	鬼为心迷所现！你若信鬼了，你离死亡不远了，鬼害死你没命赔你！勿以迷信害你，只要你相信鬼的存在，恐惧恶魔必降你身！
neutral	我来说两句
positive	俗，忒俗……
neutral	这种也好意思上热搜  附上我们大莒国四千多年的银杏树 分分钟秒杀你 http:
positive	追回祖师像！
positive	愿牛文启菩萨乘愿再来，普度众生，众生度尽，方证菩提。南无阿弥陀佛。
negative	同为天后 。一个以性感骚野著称，整日摆臀露胸，却从出道至结婚隐退，从未与其他男人有过半分情感传说-洗下铅华笑得像个孩子，她叫李玟；真正的敬业，真正有素养的女子。<br>  一个以清高桀骜闻名，却用了将近半生与数个男人上演了一场场＂传奇＂，每日吃斋念佛却也终究未理清道德与欲望的纠葛，她叫王菲。真正的高傲自我，真正的假性情<br>---这个故事告诉我们：人不要看表面、不要被表象所迷惑
neutral	也不知过去世，你与释永信大和尚有何过节？
negative	问他敢上中国武林风吗？
negative	小编很拼哦，这都要扯一起...
negative	哈哈哈?。和尚练这个不是明白的说佛法不如喷水枪吗?看来佛法什么的也不过如此。连个灭火都要外力。修心无用啊。
positive	清静之心可以让我们获得参礼佛寺的福报
neutral	直接去有关部门没几个知道，通过网络，全世界都知道！
negative	报案？不应该自己清理门户吗？！
neutral	去了那边也还要麻烦你等啊孩子
positive	南无阿弥陀佛.南无阿弥陀佛.南无阿弥陀佛
negative	因为去搀扶师父的善成就他开悟的资粮。不行善那能开悟。开悟后要行凶。把人赶到险道中。
positive	放下执着
neutral	相由心生
positive	南无阿弥陀佛！
negative	说得很对，你喜欢狗猫的话那你去喜欢好了，猪狗牛羊本来就是人类的粮食，如果狗猫肉不吃，还要养着它，那就是抢夺人类的粮食，你有钱养狗养猫，恋狗恋猫，就算到到变态的地步那都是个人事，不要把自己的意志强加给别人。
positive	这才是凤凰新闻应该传播的正能量。
positive	中国的发展，中国的富强是有目共睹的，相信习总书记会让中国更上一层楼
positive	感恩
negative	南无你妹的，动不动就往佛里说，你妹的你这是宏哪门子的佛，黑佛还差不多。中国人历来缺少肉食跟你家佛爷有毛线关系。一提素搞的好像佛家专利一般，你佛爷未到中土至少还荤素不忌呢？妈个蛋的一群成天拉人信教跟传销似的。别以为喊个佛号无大事，这他妈的就是在暗示群体差异，彰显个别群体。你当我这是好话。这就是说你这帮龟孙无德天天正事不干就想着子虚乌有空中楼阁的虚妄之物。佛爷在世也觉得这帮孙子越教越退化。越收越无慧根。
negative	地府有多少个黑白无常和牛头马面？每一秒都有很多人过世，他们忙的过来吗？
positive	勿杀生灵，每场灾难的背后都有它的因缘巧合，从现在开始断恶行善一切都来得及
negative	动保婊
negative	哈哈，让自己查自己？
positive	南无阿弥陀佛
positive	【肉身坐佛确认系福建被盗文物】从目前大量的信息和证据来看，文物部门初步确认匈牙利自然科学博物馆展出的“肉身坐佛”应是福建省阳春村1995年被盗的章公祖师像。
positive	阿弥陀佛?阿弥陀佛?阿弥陀佛?✌???????☕???????
neutral	活的不如鱼。
positive	去过。很好的皇家寺院
neutral	一些“佛弟子”以“四依法”作为“脱离僧众统理的理由”的辞令，冒乱佛语，颠倒视听，误人最深！
neutral	顶郑州的哥们儿们
negative	一个佛教徒讲一讲骗人的佛经还可以  对弟子规指三到四  简直就是猴子学人
negative	多大多大的佛像，多高多高的塔，多多多多的香客，多有名多有名的和尚。佛祖见次景象也只能苦笑而已
positive	南无阿弥陀佛！！！
neutral	呵呵
neutral	我当然不信神佛，但是我觉得佛教是好事，有很多道理，值得我们去思考，让我们精神上有感悟，所以我上香的时候投了一百块钱，发扬佛教吧
positive	随喜赞叹
neutral	延参法师2016高考作文全国卷3 《分享的幸福》
positive	顺世论是不堪思维的古唯物主义
positive	南无阿弥陀佛！南无阿弥陀佛！南无阿弥陀佛！
neutral	今生已经很累人-我不希望有来生。把机会留给活着不感觉累的人。
neutral	坐等后文
negative	腹满 就是说肚子大啊！没文化真可怕！
positive	习总表现了做为国家领袖的大将之风。支持！！
positive	此事件可能将是一个里程碑式的事件，它将兆示着宗教、特别是佛教今后的许多情况。
negative	其实很多人真的不如狗，
positive	万佛山中万佛寺万佛寺内万佛塔万佛塔里供万佛佛佑民安国泰<br>玉带峰下玉带河玉带河上玉带桥玉带桥外雕玉带带来雨顺风调
positive	星云大师是真正的大德高僧，顶礼！
neutral	我认为疼爱自己的亲人即便过世了，他们也不会在梦里伤害自己
neutral	你们懂什么？这是“得道高僧”我们这些凡夫俗子怎么可能做得到这些
positive	顶礼南无观世音菩萨
negative	……其实很多禽类都这么…但是好恶心啊……
positive	关键是寺院善款不能归个人！！！！！！！！！！！！！！！！！！！！！！！
negative	由于十分厌恶虚伪的爱狗人士，强烈支持荔枝狗肉节，我不吃狗肉但我要吃荔枝以示捧场！
positive	中国人真奇怪不懂得珍惜文物
neutral	小姐们要被饿死。
positive	动物的感情比人类之间更纯粹
neutral	取消了三四次了的，后来看着不行才放了！！
positive	须弥四洲的世界观是修行获得成就后所自然得到的依报结果，所以它的层次更高，对凡夫具有指导意义，能产生增上生与决定胜的价值。
positive	顶礼！
negative	神经病
neutral	人死了他们都没那么卖力喊叫
negative	警惕那些还没有曝光的装逼的佛教丑恶！
neutral	搞不懂，为什么又那么多的媒体炒作这件事，到现在我们都不知道释正义是一个人还是一个团体。为什么我们要侮辱一个得道高僧？释永信这么多年之如少林，对得起他所说的下一个1500年！！
negative	佛教能为你教会“丰乳肥臀，高粱树林”这些玩意吗，你是在侮辱佛教，还是在欺骗大众 ？
negative	是宇宙最上等的王道礼仪。没有什么魔的。把他调教过来包括杀就可以了。
negative	达赖祸国，要永沉地狱了，哪能再来人世间？
neutral	狗都会报恩，人有时却恩将仇报
neutral	罪过，罪过。
negative	想去西天，第一条就是先要死了。
negative	师傅，收下我吧！那么多女施主，我很喜欢。
neutral	无论唐憎苦再多，那见和尚成大佛！世人若愿真开悟，一无所求得解脱！
neutral	一切活法都是人生
positive	支持习主席，带领中国走出自己的特色。
positive	阴气偷走我们几十年的生命；而淫欲和大吃大喝最集聚阴气，导致人体阴盛阳衰，耗尽人体内的精气神，使人百病丛生。产生疾病的原因，在人体外有六淫，在人体内则有七情，就是喜、怒、忧、思、悲、恐、惊这七种情绪。大喜伤心，大怒伤肝，忧思伤脾，大悲伤肺，惊恐伤肾，五脏的病变都是由于情绪波动产生的。佛教我们修身养性，由“戒定慧”改变我们的集结阴气的生活习惯，达到心平气和，如如不受情绪左右的境界；那么，阴消阳长，身体自然健康，百病不生，延年益寿。
positive	阿弥陀佛
positive	南无阿弥陀佛！南无观世音菩萨！南无普贤菩萨！南无文殊菩萨！南无地藏王菩萨！南无大势至菩萨！南无十方各位菩萨！
negative	永信又在陪哪个大棺礼佛呢？这次就要正能量，不要作秀<br>永信又在陪哪个大棺礼佛呢？这次就要正能量，不要作秀[发怒][发怒][发怒][发怒][发怒][发怒]
positive	法界一相，众生本来是诸佛。修德有功，性德方显。如同在满污物的明镜，若不除污，怎能有显照之功，不能显照，与墙壁有何区别？
positive	蓝瘦、香菇，最伟大的母爱
negative	当了和尚就不许近女色了吗？那这样好了，以后当和尚净身，现任和尚现净身，这个问题就杜绝了。
positive	不要拿佛开玩笑！
neutral	本来就是事实，只有那些还抱有幻想的人才认为不是实事还认为佛祖真能保佑他
positive	妙湛总持不动尊，首楞严王世希有。<br>销我亿劫颠倒想，不历僧祗获法身。<br>愿今得果成宝王，还度如是恒沙众。<br>将此深心奉尘刹，是则名为报佛恩。<br>伏请世尊为证明，五浊恶世誓先入。<br>如一众生未成佛，终不於此取泥洹。<br>十雄大力大慈悲，希更审除微细惑。<br>令我早登无上觉，于十方界坐道场。<br>舜若多性可销亡，烁迦罗心无动转。<br><br>南无常住十方佛，<br>南无常住十方法，<br>南无常住十方僧，<br>南无释迦牟尼佛，<br>南无佛顶首楞严，<br>南无观世音菩萨，<br>南无金刚藏菩萨。
negative	我他妈总是遇到百分之六
negative	张铁林就是垃圾
positive	祈福芸芸众生，守望佛海无边，虔诚阿弥陀佛，显现心随意愿。--请大师保重!
positive	这也是我喜欢的演员之一，觉得和华仔长的有些像的，请点赞！
negative	100块的你要30的分成没问题啊，可半价、免票甚至你少林寺自己的客人你也要每张分30（甚至包括什么普京、环球旅游小姐、武林大会），只要进你山门你就要别人“分成”你三十……方丈你真是太吊了……
negative	魔做沙门
positive	毕竟也是生命啊    它的存在是一种权利，不可以杀生
negative	生命只有一次。为什么要作贱自己的生命？----生命如果有轮回，应该还有下次生命。
positive	南无观世音菩萨
neutral	真不真？去过南华寺，且有过佛学和学佛见地的人，都很明白，祖庭道场，道风安在？痛哉，痛哉！阿弥陀佛！
negative	祸从口出
neutral	二楼更加现实
positive	为什么要把手伸到寺院
positive	素食养五脏，百谷滋生命。善言暖人心，恶语断舌根。
negative	这狮子吃素？还是大和尚们每天割肉喂狮子！呵呵
neutral	无量天尊。。。。
negative	少林寺远不能及，德行差远了。
neutral	丧失生育能力？
positive	好，
positive	南无阿弥陀佛！南无阿弥陀佛！南无阿弥陀佛！
negative	如果都做医生，供你们吃喝？
positive	阿弥陀佛
neutral	害群之马必殊之。
negative	炒作吧？毕竟花8000可以理解，但是跪拜就太夸张了。
negative	88年的事了，13年的孩子。这么多年怎么没事。现在都爆出来了？估计是伞漏了！遮不住羞了，肯定受益人爆料的吧！挤走头把交椅。贵圈真乱
neutral	走自己的路，让别人说去吧！
neutral	女人放生是好事，乌龟返身回老地，乌龟前世也是人，家中地下藏万金。是这么一回事
negative	我就想问，还有人以不近女色，不食荤腥来要求现在的和尚吗？
positive	愿法师能振兴佛教、禅宗。
neutral	汉人为何没汉服，因为满族剃发易服，不愿意砍头！
neutral	建议做DNA验证的人，我建议你回去和你父亲做个DNA检测，证明你是你父亲的儿子，也建议你和你的孩子也做个DNA，看看你是不是他的父亲。
neutral	不知道有没有考虑到，猪羊牛鸡鸭鹅的感受？
negative	百度大悲寺奢华！
positive	清单大师宝来 : 燃指供佛的法师？<br>17分钟前回复<br><br>ShanHuNian 回复 清单大师宝来 : 这是当代的。燃指供佛的问题，可以 看净宗十一祖省庵大师论述。<br>16分钟前回复<br><br>ShanHuNian 回复 清单大师宝来 : 以古为师。<br>15分钟前回复<br><br>ShanHuNian : 净空老法师在讲座里面提到，（太上感应篇），树下住帐篷，托钵乞食，五人游化四方。如果同妙祥法师结合起来，就好了。佛门其实也可以搞搞联合的。<br>12分钟前回复<br><br>ShanHuNian : 关键佛门要常搞，佛陀在世时，除了讲经说法就是托钵乞食，然后树下一宿。现在条件绝对具足了，而且非常安全。我认为这样佛法在民众中的地位马上就上升了，不能搞那么两天，譬如我们搞户外一样，这个不行，那叫花头，很难哄到现在的老百姓。现在学佛要真干，不真干的话，是灭佛。<br>9分钟前回复<br><br>ShanHuNian : 佛陀讲金刚经，是托钵乞食后开讲的，现在条件这么好，完全可以托钵乞食，省得做许多佛事，现在随便在哪个乡村城市里要点吃的，别要钱，还是很简单的。南禅寺那里的假乞丐，一天还能收到300-400元呢。真的佛弟子人天导师可以干了。<br>6分钟前回复<br><br>ShanHuNian : 现在即使是最恶劣的人，最没有同情心的人，他在吃饭时，你不要钱，光要点吃的，他肯定给你。<br>4分钟前回复<br><br>ShanHuNian : 现在即使是最恶劣的人，最没有同情心的人，他在吃饭时，你不要钱，光要点吃的，他肯定给你。<br>4分钟前回复<br><br>ShanHuNian : 现在即使是最恶劣的人，最没有同情心的人，他在吃饭时，你不要钱，光要点吃的，他肯定给你。<br>4分钟前回复<br><br>ShanHuNian : 现在即使是最恶劣的人，最没有同情心的人，他在吃饭时，你不要钱，光要点吃的，他肯定给你。<br>4分钟前回复<br><br>ShanHuNian : 这根本算不上什么苦行，现在户外运动跟这差不多，户外比这还危险。在城市里托钵乞食，非常安全。关键是没有人干了，乞丐都不愿干了，现在一般好点的庙里，扫地煮饭都不是师父们了。<br>刚刚回复删除<br>我也说一句
neutral	泪水洗心
positive	南无阿弥陀佛  南无阿弥陀佛  南无阿弥陀佛
positive	南无阿弥陀佛！
neutral	纯属商业炒作，不顾新闻行业职业道德！佛弟子有理由要求该家媒体主动发文公开道歉，承诺不再摸黑佛教！
negative	真老套
neutral	什么蛇药也是专宰中国人的，幕后老板都是台湾人
negative	呵呵不知为什么我很相信这贴子的真实性
neutral	僧指真僧，有如小品，披上马甲就让人不识？披上袈裟如非真修行，亦非真僧人，议论指的是真正的修行僧人不可议。真修行人行为是典范，无可非议之处！
neutral	，
neutral	天哪！！！！！！
neutral	那个。。。鹅蛋后来吃了吗，还有剩吗
negative	我来说两句这个也直得信吗？
negative	李小龙的功夫是打出来的！传言中的功夫是吹出来的！现今的世上还有李小龙吗？
positive	隨喜
neutral	中国人只会坑自己同胞国内卖假食品假药，国外高价坑自己人。中国人真棒
negative	回复:撒逼，把你财产放我家保管如何
positive	南無阿弥陀佛
neutral	每天对着你的耳朵喊你一万声你有何感受。
neutral	《红楼梦》开篇问：满纸荒唐言，一把辛酸泪。都言作者痴，谁解其中味？<br>《道味红楼》答曰：通篇有玄妙，泣泪为世痨。皆说言情事，悟道知逍遥。
negative	纯属胡扯淡，距离太原才20多公里，每天从太原起飞的客机，飞行员都眼瞎看不见吗？
negative	这个和尚，从他站着助选台的那一刻起，已经不再是个纯粹的出家人。虽然我也不喜欢马英九。
positive	南无阿弥陀佛！?
positive	十一世班禅是真正的佛教人士，慈眉善目普度众生；而像达赖那些打着佛教旗号，专为自己不可告人目绞尽脑汁的家伙，上窜下跳又喊又闹，他们是魔头日众生的克星。
neutral	结果没出来呢，这么多人瞎bb，
positive	南无阿弥陀佛！
negative	就这么列举几个心灵鸡汤就能解决婚姻问题了么 大佛教也太不要脸了吧 大道理谁不会说 现实如何谁又能控制 佛教还是说说佛教吧 别扯那么多科学婚姻了 翻翻论坛帖子 佛教还是那个佛教么 都变成什么样子了
positive	阿弥陀佛！
neutral	小编在给大家讲下梁武帝的故事吧
negative	这些现在也搞形式主义了
negative	一个少林寺被你弄成这样，还有脸说信仰！中国啊中国！
neutral	你不是敬重的祖先被侮辱了吗
positive	南无阿弥陀佛
negative	嗯！我不把你说得心里七上八下的，你会把银子拿给我？
negative	少林少林，舆论撑门，各显神通，愚弄百姓！[吃惊]
positive	阿弥陀佛！
neutral	我真的怕天津又炸了
neutral	愚蠢的人。折射出中国的现状。
negative	一般都是不管三七二十一，现抓了举报人再说。
